0.5_0,0.5_1,0.5_2,0.5_3,0.5_4,0.5_5,0.5_6,0.5_7,0.5_8,0.5_9,0.1_0,0.1_1,0.1_2,0.1_3,0.1_4,0.1_5,0.1_6,0.1_7,0.1_8,0.1_9,0.01_0,0.01_1,0.01_2,0.01_3,0.01_4,0.01_5,0.01_6,0.01_7,0.01_8,0.01_9
7.1858720779418945,6.458507537841797,6.088568449020386,5.16023850440979,6.333739757537842,6.764699697494507,6.139573812484741,6.626933813095093,5.216830730438232,5.806466341018677,14.315364122390747,13.697167158126831,12.695531129837036,13.664156675338745,13.766661167144775,14.510735511779785,13.28994607925415,13.866705179214478,16.631643533706665,15.203933954238892,20.55371642112732,20.77479362487793,19.646377325057983,21.093366861343384,21.44028377532959,20.40358018875122,19.778048276901245,22.742488145828247,26.125447273254395,19.52842378616333
5.50260329246521,5.265400648117065,5.552449703216553,5.086867570877075,5.560497283935547,5.581854820251465,7.189025640487671,5.107858657836914,4.923581600189209,5.843150854110718,13.441230535507202,13.441667556762695,12.475491046905518,12.532482147216797,11.656913757324219,13.421299934387207,13.568110704421997,14.628458976745605,13.267359495162964,15.644359111785889,20.315024852752686,19.516963243484497,20.165698528289795,20.734018325805664,21.270777225494385,18.7360897064209,18.976682424545288,21.00676441192627,22.05463480949402,19.832622051239014
5.0929388999938965,5.972955703735352,4.805163621902466,5.3756303787231445,6.500866413116455,5.616002321243286,6.712441444396973,5.5851757526397705,5.1694090366363525,5.656350612640381,14.724413633346558,11.804417133331299,13.769999027252197,13.337282180786133,12.176810503005981,13.517293930053711,13.35740876197815,12.283922910690308,13.980618000030518,14.379995822906494,20.506076335906982,18.945898294448853,18.004334449768066,19.72562003135681,20.585952043533325,18.443588495254517,18.292476892471313,22.148324966430664,20.845364809036255,18.035690546035767
5.659868955612183,5.028539419174194,5.771208047866821,5.541632890701294,5.703075885772705,5.482924461364746,6.751853942871094,5.749323606491089,6.453897476196289,6.6893603801727295,11.878271102905273,12.598010301589966,11.828322410583496,12.858399391174316,10.548424482345581,12.374123334884644,13.094286918640137,12.807556867599487,11.937266111373901,15.416236400604248,17.108699560165405,18.182321786880493,16.70664119720459,17.893383026123047,17.871703624725342,19.789907693862915,17.010706901550293,19.83387041091919,18.072206497192383,16.772937774658203
4.924550771713257,5.007976055145264,5.090401649475098,5.887741565704346,5.80361795425415,5.218722820281982,6.123095750808716,5.5530853271484375,4.9226601123809814,6.382937669754028,11.970239639282227,12.04783320426941,11.710456132888794,10.641307830810547,11.510353326797485,11.504807710647583,11.572898864746094,12.215311765670776,10.975350856781006,12.41860580444336,15.749723672866821,16.887001276016235,16.427443504333496,17.56645107269287,17.70151424407959,17.19615340232849,16.374346256256104,19.301248788833618,18.27851414680481,16.31998562812805
5.2459259033203125,4.966403484344482,4.521026849746704,6.396150350570679,6.16231632232666,5.713923931121826,5.381657600402832,5.4577202796936035,4.419614553451538,6.269727468490601,11.001621961593628,11.163366556167603,11.719261646270752,11.893455028533936,11.375854730606079,11.66638731956482,10.976190328598022,12.359399795532227,10.840365171432495,14.909343004226685,14.846973419189453,16.983227968215942,15.055347681045532,15.891363620758057,16.563868284225464,16.5979220867157,14.946953058242798,17.645521879196167,18.78674006462097,16.347798824310303
5.56774377822876,4.273820877075195,4.596872091293335,5.242917060852051,5.2686309814453125,4.639392137527466,5.222268104553223,5.429317474365234,4.169071435928345,7.824374675750732,11.888530969619751,12.349782228469849,11.290061473846436,9.41097617149353,10.9145827293396,10.643147706985474,10.431869506835938,11.354392528533936,11.437194585800171,12.764622926712036,14.852318525314331,14.458945274353027,16.006851196289062,15.309130907058716,14.664577960968018,15.552476406097412,15.878679990768433,17.101816654205322,17.443477869033813,16.648263454437256
5.001374006271362,4.12204122543335,4.629165172576904,4.708836078643799,4.239694595336914,4.661945581436157,5.120731592178345,5.2379841804504395,4.205930948257446,5.671797513961792,10.92693305015564,10.665215969085693,12.362791061401367,10.369498491287231,10.707873582839966,9.731432437896729,9.863693237304688,10.772829532623291,10.12517762184143,10.276499032974243,13.301962852478027,14.427233934402466,14.644653558731079,14.251867532730103,14.706867933273315,15.019295930862427,16.036895990371704,16.102200746536255,15.242539167404175,14.41469407081604
4.793938636779785,4.115725517272949,4.505638837814331,4.7467920780181885,4.502689599990845,5.459164381027222,6.083929061889648,5.412421464920044,5.152642726898193,4.777557611465454,10.256150484085083,9.641297340393066,10.03315281867981,10.824861526489258,9.869415760040283,10.08504867553711,10.875759601593018,10.066574096679688,11.230778932571411,9.935133934020996,13.619392156600952,13.045412302017212,14.10502004623413,13.666913032531738,13.233944654464722,15.256895303726196,13.663601875305176,15.08144211769104,15.160156488418579,14.369428396224976
5.886462688446045,5.383633852005005,3.9519031047821045,4.550960302352905,4.922487735748291,4.7011189460754395,4.807143449783325,4.761732578277588,4.222167491912842,4.25723671913147,9.484350681304932,11.65284514427185,9.115215539932251,9.119925260543823,8.785293817520142,10.527428388595581,11.202197790145874,10.320923328399658,10.134926557540894,9.267146825790405,12.589937448501587,13.963775634765625,13.804235458374023,12.752037525177002,12.413860559463501,13.72538709640503,13.176313400268555,13.59235668182373,13.842040061950684,13.199162244796753
4.822964668273926,4.303216457366943,4.534427881240845,4.342214107513428,4.7763988971710205,5.162225723266602,5.236900806427002,5.54512882232666,4.160667657852173,4.191449165344238,9.804823637008667,9.251829862594604,9.235413074493408,9.776223421096802,8.429389953613281,9.388549327850342,10.70528531074524,10.16921329498291,10.615602970123291,9.79814100265503,13.166298151016235,13.214621782302856,12.899199724197388,13.245988845825195,12.62580132484436,13.513477325439453,13.309604167938232,13.00954008102417,13.66635513305664,13.54465651512146
5.337175369262695,4.682863473892212,4.453829526901245,5.000339984893799,4.877128601074219,4.667899131774902,5.101696252822876,6.077261209487915,4.0291900634765625,5.084808111190796,11.033984661102295,9.303828239440918,9.426789283752441,8.832750082015991,9.277492046356201,10.124600172042847,9.070260763168335,8.516090154647827,10.278437614440918,9.789753437042236,11.841031551361084,12.210209131240845,11.711647033691406,11.54775881767273,12.612480878829956,12.529089212417603,12.981920719146729,12.446271657943726,13.182949781417847,12.214450597763062
4.524389982223511,4.223829746246338,4.543959140777588,3.88816499710083,4.196002721786499,5.3490564823150635,4.312556505203247,4.173908948898315,4.0256006717681885,4.556153774261475,9.408709049224854,8.938863039016724,7.979771614074707,8.804753541946411,8.020044088363647,9.11824107170105,9.792676210403442,9.274623155593872,9.720765352249146,8.75023078918457,13.542887210845947,11.808136224746704,12.53841257095337,12.104138374328613,11.615110158920288,12.825783014297485,11.83191204071045,11.57130479812622,12.883997201919556,13.286141872406006
5.087764501571655,4.749163389205933,4.351905107498169,4.078234434127808,4.16494607925415,5.104739189147949,4.74242901802063,4.109442234039307,4.060764789581299,4.163184881210327,9.084003448486328,8.633512496948242,7.958403825759888,8.758683443069458,7.986756086349487,8.272667407989502,8.970764875411987,8.315999269485474,8.21503472328186,8.611457109451294,12.86721158027649,11.267369747161865,11.705412864685059,12.2040274143219,11.104199409484863,11.477989196777344,10.667070865631104,11.370480060577393,12.361476421356201,11.299194812774658
4.609910011291504,4.449429750442505,4.206878900527954,4.1787683963775635,4.63437294960022,4.0571208000183105,4.217771530151367,4.179924726486206,4.447983503341675,4.063173532485962,8.020529508590698,7.674039602279663,8.413306474685669,7.189120054244995,8.03301477432251,8.506507396697998,8.315730571746826,9.655866861343384,9.759961128234863,7.9622273445129395,11.593115329742432,13.5203857421875,11.061118602752686,10.793339490890503,10.83661437034607,10.553883790969849,11.067559957504272,10.347486972808838,12.661340236663818,11.712670803070068
3.974781036376953,4.59398341178894,5.767409801483154,3.7103922367095947,4.260593891143799,4.131704092025757,4.317572832107544,4.148294925689697,4.288886070251465,4.181390285491943,8.191096782684326,7.502607583999634,7.789252281188965,7.5502989292144775,7.4628801345825195,8.495648384094238,8.038616418838501,9.324629306793213,9.648394107818604,8.143737077713013,11.69374680519104,12.988770961761475,11.497007608413696,9.920275449752808,10.123257398605347,10.469098567962646,9.748950242996216,11.182478427886963,12.203121185302734,10.269333124160767
4.5345659255981445,4.090052366256714,4.097980737686157,3.6613152027130127,4.290455102920532,4.4652063846588135,4.542524099349976,4.583863019943237,3.6634857654571533,3.426811695098877,7.96755838394165,7.302143335342407,7.395306587219238,7.885289907455444,7.41055154800415,7.676704406738281,8.498828649520874,8.213648080825806,7.857207775115967,7.941026210784912,10.78771686553955,11.425341844558716,10.450878381729126,10.675885438919067,10.193662166595459,10.912631511688232,9.40520191192627,10.19099473953247,11.15373682975769,10.484293699264526
4.116159915924072,4.81631326675415,3.7217137813568115,4.054962158203125,4.080157518386841,4.779852628707886,3.8637588024139404,4.336339473724365,3.939418315887451,3.7067837715148926,7.708911895751953,7.846909523010254,7.216429948806763,7.032817125320435,7.3697428703308105,7.3941380977630615,7.248417615890503,7.8390161991119385,7.995482444763184,7.086005210876465,10.311691045761108,11.928009033203125,9.50109577178955,9.84912371635437,10.40363597869873,10.139819383621216,9.714346885681152,10.420612573623657,10.73893690109253,10.105386972427368
4.13131856918335,3.9922831058502197,4.198069334030151,4.080333471298218,3.6636760234832764,5.3429951667785645,3.7157557010650635,4.121741056442261,4.506104469299316,3.659205913543701,7.095253944396973,7.700967788696289,6.844014644622803,7.7183592319488525,7.877973318099976,8.832556009292603,7.665477514266968,7.77551794052124,7.837038993835449,7.459249019622803,9.823132276535034,10.873751401901245,9.911210298538208,9.590825080871582,9.937180519104004,9.616892337799072,9.09384536743164,8.733028650283813,10.272585391998291,9.888323068618774
3.7521042823791504,4.097416162490845,3.3948378562927246,3.554882049560547,4.336762428283691,5.463306427001953,4.607908725738525,4.0472187995910645,3.636824607849121,4.230430364608765,7.579480171203613,6.962930202484131,7.021070718765259,8.058797121047974,7.333298921585083,7.395865440368652,7.017780780792236,8.373300075531006,7.600282907485962,7.3585524559021,9.32568907737732,10.262405157089233,9.91665244102478,9.150607585906982,10.998041152954102,9.479170560836792,8.609956502914429,8.536329507827759,11.551265954971313,9.823918104171753
3.74550461769104,4.02759313583374,4.122732400894165,3.6327157020568848,4.187320232391357,4.19866418838501,4.5726141929626465,3.868680000305176,4.1106719970703125,3.479975938796997,8.468417644500732,6.874143838882446,7.0310378074646,7.636415243148804,6.762495994567871,7.477626323699951,9.452684164047241,7.479963541030884,7.600250959396362,8.341191291809082,9.505524158477783,10.072062015533447,9.61143159866333,9.550527095794678,10.407742977142334,9.940504789352417,8.362350702285767,8.239707231521606,10.061627388000488,9.381685018539429
4.036536931991577,4.320115804672241,3.009413480758667,4.312182903289795,4.721911907196045,4.783740520477295,4.2000203132629395,3.7070868015289307,3.441289186477661,3.187025785446167,7.7169084548950195,6.377873420715332,6.41961145401001,7.162273645401001,6.1258769035339355,7.291584491729736,6.36672043800354,6.962626218795776,7.491391658782959,6.864417791366577,8.839938163757324,10.442235946655273,9.461962699890137,9.062987804412842,9.598565340042114,9.658010721206665,8.216216087341309,8.521047353744507,9.51148772239685,8.889997720718384
4.7326624393463135,3.5404434204101562,4.2702476978302,3.701746940612793,3.7117621898651123,4.4403276443481445,4.288799285888672,3.701207399368286,4.858402967453003,3.2041683197021484,7.3209779262542725,6.449390888214111,6.991844654083252,6.470043659210205,6.408689022064209,7.283867597579956,6.833137512207031,7.989043712615967,6.79316520690918,7.432962417602539,8.628474712371826,9.087796211242676,8.643269062042236,8.534603595733643,9.272104978561401,8.754883527755737,7.887597560882568,8.270708799362183,8.961677551269531,8.741780519485474
4.1456732749938965,3.5440657138824463,3.6638731956481934,3.286587715148926,3.236217737197876,3.736586332321167,3.655669927597046,3.320866584777832,4.651947975158691,3.2694413661956787,6.953813314437866,6.182813882827759,6.168903112411499,6.232961177825928,6.459894895553589,6.4926159381866455,6.078078031539917,7.184689044952393,6.752182960510254,6.845095634460449,9.131235361099243,8.932739019393921,8.25761890411377,8.288645267486572,9.045910596847534,9.020495891571045,7.391759395599365,7.398932218551636,9.288083553314209,8.793529033660889
5.81793737411499,3.13840651512146,3.6155343055725098,2.7270925045013428,3.367487907409668,3.7529280185699463,4.110930681228638,3.715294599533081,3.3462157249450684,4.805888652801514,6.924355983734131,7.1483399868011475,6.420125961303711,6.045821189880371,6.688353538513184,6.700889348983765,6.630478620529175,7.64258337020874,6.729502201080322,6.823258399963379,7.441156625747681,9.172789812088013,8.433686017990112,7.91268515586853,8.881773710250854,8.63958740234375,7.929468393325806,7.353159189224243,9.138280153274536,8.320316553115845
3.740739583969116,3.3405792713165283,3.274719476699829,3.7649190425872803,3.3139827251434326,3.194129705429077,4.815500020980835,3.71063232421875,4.640775203704834,2.9182729721069336,6.664842128753662,6.0819079875946045,6.099616289138794,6.48478102684021,5.624721050262451,6.005065441131592,6.5111610889434814,6.246708631515503,6.4047417640686035,6.742525100708008,7.301419734954834,9.110522985458374,8.601517915725708,7.481232166290283,8.322895050048828,8.122062683105469,7.5603251457214355,7.7007904052734375,8.500593423843384,8.108415365219116
3.6858508586883545,3.353616714477539,3.330183744430542,3.183652400970459,3.725939989089966,3.4068009853363037,3.5382790565490723,3.4307191371917725,3.967320680618286,3.0611679553985596,7.1101109981536865,6.321820974349976,6.0128562450408936,7.10146427154541,5.508837461471558,5.922513008117676,5.940213441848755,6.259442329406738,5.598341941833496,6.6066601276397705,8.145938396453857,7.9567811489105225,8.63058090209961,7.852989435195923,7.884865999221802,8.299089908599854,7.52543306350708,7.956768035888672,8.082599639892578,7.679291725158691
3.3968000411987305,3.662520408630371,3.712584972381592,3.469001054763794,3.882495880126953,3.302394151687622,3.659233331680298,3.355644941329956,3.2765369415283203,3.5026166439056396,6.029212474822998,6.167303085327148,6.1866455078125,5.981905221939087,5.820812225341797,6.107354164123535,6.542817115783691,6.855443954467773,6.3129730224609375,6.190741539001465,7.620803117752075,8.975413084030151,7.96321964263916,7.632163763046265,7.771554708480835,7.832435607910156,7.286308526992798,7.736451148986816,9.060706377029419,8.162614583969116
3.6549811363220215,3.3844733238220215,4.097813129425049,3.116537094116211,3.8676764965057373,3.363133430480957,4.272753715515137,3.825639486312866,3.5038254261016846,3.1607468128204346,5.99152946472168,5.439366102218628,6.294431686401367,6.598267316818237,6.002474069595337,5.5910398960113525,5.705115079879761,5.954298496246338,5.825855493545532,6.333439588546753,7.28762412071228,8.30192518234253,7.441593408584595,7.647074460983276,7.438302993774414,7.604793548583984,7.6281232833862305,7.070804595947266,8.345197200775146,7.871413469314575
3.7170331478118896,3.5171070098876953,3.0046403408050537,3.046914577484131,3.6024205684661865,3.6659274101257324,3.4452695846557617,3.456310987472534,4.87191367149353,3.1241273880004883,5.626223564147949,5.979189157485962,6.282894134521484,5.611286401748657,5.543168783187866,5.199161052703857,5.799398183822632,5.823700428009033,5.479694843292236,5.353587865829468,7.356081962585449,8.385311365127563,7.62748646736145,7.298338890075684,7.05365252494812,7.328495502471924,7.468283176422119,6.989606142044067,8.287874937057495,7.519750356674194
3.533909320831299,3.367438554763794,3.928288698196411,3.188401460647583,3.247584342956543,3.7357335090637207,4.667648077011108,4.378087997436523,3.9215145111083984,3.1302905082702637,5.767208099365234,5.346853494644165,6.552852392196655,6.622013568878174,6.611515283584595,5.644381999969482,5.856597185134888,5.816040754318237,5.337218523025513,5.996022462844849,7.293164491653442,7.738278150558472,7.263220310211182,7.560847520828247,7.355817794799805,7.202915906906128,6.970202207565308,7.0986902713775635,8.126137733459473,7.717316389083862
3.634112596511841,3.9029481410980225,3.17437744140625,4.349333763122559,3.0093419551849365,2.853101968765259,4.840753793716431,3.6160027980804443,3.4635958671569824,3.190077066421509,5.997145652770996,5.52544903755188,5.686847925186157,6.129491090774536,5.163578271865845,5.589016914367676,5.6020262241363525,5.742308139801025,5.499702453613281,6.289745330810547,6.975840091705322,7.8216094970703125,7.502207517623901,7.0675108432769775,7.372847318649292,7.303897380828857,7.179621458053589,6.693989515304565,7.6662397384643555,7.468697547912598
3.332566976547241,3.3927161693573,2.97039532661438,3.011958599090576,3.523831367492676,3.6007919311523438,3.4129462242126465,3.029149055480957,3.133000373840332,2.943737030029297,5.725519180297852,5.410073280334473,5.371984243392944,5.916944742202759,5.271791219711304,5.745614528656006,5.799945116043091,5.153396368026733,5.80924391746521,5.623763084411621,7.271138906478882,7.8597657680511475,7.336432933807373,6.847918272018433,6.788796663284302,7.647815942764282,7.112853527069092,6.7812113761901855,7.689118146896362,7.086526155471802
3.5229365825653076,3.1429669857025146,3.01471209526062,3.2236363887786865,3.5398411750793457,2.7422046661376953,3.368401288986206,3.52122163772583,2.790332555770874,3.1657278537750244,5.282957315444946,5.782818555831909,5.717045783996582,5.3760151863098145,5.166621685028076,5.1612560749053955,5.467363119125366,5.277013301849365,5.088243722915649,6.333941698074341,6.976321220397949,7.683436155319214,6.774595737457275,6.737471342086792,7.226420164108276,6.8559205532073975,7.3997814655303955,6.577476739883423,7.916702032089233,6.811723947525024
3.160037040710449,3.2343719005584717,3.266265392303467,2.9994568824768066,3.322298288345337,3.9350929260253906,3.444153070449829,3.3563051223754883,2.8402981758117676,2.930311679840088,5.436883449554443,4.613346815109253,5.249320030212402,5.310829162597656,5.002875804901123,5.364529132843018,5.01447057723999,5.109324932098389,5.76781702041626,5.167934417724609,6.6063830852508545,7.771134614944458,6.779102563858032,7.237919807434082,6.49280858039856,6.887387990951538,6.585970163345337,6.331485271453857,7.660024404525757,7.071730613708496
2.806868553161621,3.0982892513275146,2.8232505321502686,2.8285136222839355,2.8091371059417725,3.0769386291503906,3.1601219177246094,3.562958240509033,3.0812149047851562,2.636718273162842,5.266744375228882,5.234583854675293,5.645531177520752,5.980306625366211,5.27249002456665,5.1717705726623535,4.892507791519165,5.9139487743377686,5.4106409549713135,5.700628280639648,7.121556043624878,7.440563917160034,7.269002199172974,6.640690565109253,6.875869512557983,7.0955586433410645,6.382882118225098,6.696946620941162,7.280358791351318,6.851190090179443
2.7673635482788086,2.4681813716888428,2.8787002563476562,3.1453545093536377,4.1372480392456055,2.685161828994751,3.318732976913452,3.0648233890533447,2.6324551105499268,3.0410914421081543,5.520357131958008,4.660739421844482,5.16234278678894,5.531784772872925,5.17003607749939,4.95561146736145,5.015613079071045,5.176435947418213,5.266180515289307,4.974559307098389,7.062863826751709,6.977391242980957,6.5403783321380615,6.3372392654418945,6.5135321617126465,7.089704275131226,6.528831243515015,6.176115274429321,7.068827390670776,6.781926393508911
4.265491008758545,2.623122215270996,3.2254748344421387,2.656268358230591,3.2289092540740967,2.9242043495178223,3.3183891773223877,2.9422810077667236,2.6243927478790283,2.7451422214508057,4.84432053565979,5.216027021408081,4.955731630325317,5.186151027679443,4.923091411590576,4.993788957595825,5.209576368331909,5.230113744735718,4.657069444656372,5.581588268280029,6.417558670043945,6.768639326095581,6.56538462638855,6.671668291091919,6.749160289764404,6.958465814590454,6.282708406448364,7.069074630737305,6.722234725952148,6.756932497024536
3.4487438201904297,2.6183888912200928,2.7697982788085938,3.3092291355133057,2.826726198196411,2.7399187088012695,3.2109737396240234,3.3033628463745117,2.905198812484741,2.920635223388672,4.918982267379761,4.811811447143555,4.846809387207031,6.3046979904174805,4.829609155654907,4.315619230270386,4.383846282958984,5.250133514404297,4.5190534591674805,4.6347832679748535,6.965944051742554,7.255163192749023,6.308131456375122,6.383883237838745,6.56376314163208,6.23654317855835,6.848135471343994,6.716300010681152,6.824294567108154,6.849146366119385
3.296541452407837,2.6448538303375244,2.5600438117980957,2.969470262527466,2.774270534515381,2.7458183765411377,2.542898416519165,2.8391313552856445,2.5237245559692383,2.9486217498779297,4.91117525100708,4.64038348197937,4.513777494430542,4.87267541885376,4.878742456436157,5.068669557571411,4.821487903594971,4.86947774887085,5.32825493812561,4.959788084030151,6.266343116760254,6.7704102993011475,6.658416032791138,6.50805926322937,6.286787748336792,6.759775876998901,6.168105125427246,6.59419584274292,6.861458778381348,6.849118709564209
